# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	19937
#@/user_id	79fb09ba-e482-4a0b-8f97-bc33c2a34fd8
cha le 	查了	c=1 d=1.44872e-08 t=19937
cha ru 	插入	c=6 d=8.43965e-10 t=19937
cha shang 	插上	c=1 d=1 t=13897
cha xun 	查詢	c=80 d=1.30414 t=19937
cha zhao 	查找	c=1 d=1 t=15318
chai 	柴	c=4 d=0.000481039 t=19937
chai fen 	拆分	c=1 d=1 t=17296
chai huo 	柴火	c=1 d=1.56182e-10 t=19937
chai qian 	拆遷	c=1 d=0.0234005 t=19937
chan pin 	產品	c=2 d=1 t=17731
chan sheng 	產生	c=3 d=0.429147 t=19937
chang 	唱	c=4 d=0.000137081 t=19937
chang 	常	c=0 d=6.37954e-08 t=19937
chang 	廠	c=5 d=1.73706 t=17498
chang de 	唱的	c=2 d=0.0590129 t=19937
chang de 	長的	c=1 d=5.02345e-19 t=19937
chang ge 	唱歌	c=1 d=5.27651e-09 t=19937
chang gui 	常規	c=1 d=1.56315e-20 t=19937
chang huan 	償還	c=1 d=1 t=12653
chang lian xi 	常聯繫	c=1 d=6.41152e-07 t=19937
chang qiang 	唱腔	c=1 d=1.05561e-19 t=19937
chang shi jian 	長時間	c=1 d=1 t=12841
chang tu 	長途	c=2 d=1.96561 t=14467
chao 	抄	c=2 d=4.81468e-12 t=19937
chao 	潮	c=1 d=1 t=11947
chao 	超	c=1 d=1 t=12802
chao guo 	超過	c=3 d=2.22706e-08 t=19937
chao shi 	超市	c=2 d=7.17556e-08 t=19937
chao yue 	超越	c=1 d=1 t=11306
che 	扯	c=1 d=1 t=13812
che 	車	c=3 d=2.6772 t=9721
che dan 	扯淡	c=3 d=2.93539e-14 t=19937
che hui 	撤回	c=12 d=4.00289e-08 t=19937
che sheng 	車聲	c=2 d=1.956 t=10630
che zai 	車載	c=1 d=0.798516 t=19937
chen 	沉	c=1 d=1 t=15832
chen xing 	晨星	c=1 d=7.29145e-20 t=19937
chen zhong 	沉重	c=1 d=1 t=12717
cheng 	城	c=5 d=1 t=18386
cheng 	成	c=5 d=0.00589244 t=19937
cheng 	程	c=1 d=1 t=11181
cheng ben 	成本	c=1 d=1.48565e-10 t=19937
cheng du 	成都	c=19 d=0.00144698 t=19937
cheng du hang kong 	成都航空	c=1 d=1 t=12440
cheng gai nian gu 	城概念股	c=1 d=1 t=10672
cheng gong 	成功	c=5 d=0.0845849 t=19937
cheng hao 	稱號	c=3 d=9.38249e-05 t=19937
cheng jia 	成家	c=1 d=1 t=12732
cheng jiu 	成就	c=1 d=3.44845e-05 t=19937
cheng li 	成立	c=1 d=1 t=17713
cheng mei cheng gong 	成沒成功	c=1 d=1.37213e-16 t=19937
cheng shi 	城市	c=1 d=1 t=10291
cheng shou 	承受	c=1 d=1 t=12656
cheng tian 	成天	c=0 d=0.1 t=13633
cheng tian shang ban 	成天上班	c=1 d=1 t=13634
cheng wang bai kou 	成王敗窛	c=1 d=1 t=13725
cheng xiao 	成效	c=1 d=0.0428521 t=19937
cheng xu 	程序	c=4 d=0.0616294 t=19937
cheng xu yuan 	程序員	c=4 d=0.000629868 t=19937
cheng yuan 	成員	c=1 d=1.92744e-14 t=19937
chi 	吃	c=5 d=2.46635e-05 t=19937
chi 	池	c=1 d=1 t=9300
chi bao zi 	吃包子	c=1 d=0.000247277 t=19937
chi de 	吃得	c=2 d=2.01478e-06 t=19937
chi dun 	吃頓	c=0 d=0.1 t=18561
chi dun fan qu 	吃頓飯去	c=1 d=1 t=18562
chi fan 	吃飯	c=5 d=0.0492917 t=19937
chi fan de shi jian 	吃飯的時間	c=1 d=7.83771e-17 t=19937
chi gua 	吃瓜	c=1 d=1 t=17310
chi jiu 	持久	c=0 d=0.1 t=16636
chi jiu hua 	持久話	c=2 d=1.00007 t=18542
chi le 	吃了	c=1 d=2.78947e-10 t=19937
chi ni 	吃膩	c=0 d=2.48517e-05 t=19937
chi ni le 	吃膩了	c=1 d=0.000249763 t=19937
chong 	衝	c=1 d=0.000257369 t=19937
chong ai 	寵愛	c=1 d=1 t=11187
chong dian 	充電	c=1 d=0.00244185 t=19937
chong dian qi 	充電器	c=1 d=1 t=13272
chong die 	重疊	c=1 d=1 t=16919
chong dong 	衝動	c=0 d=3.22748e-21 t=19937
chong dong xiao fei 	衝動消費	c=1 d=3.24366e-20 t=19937
chong fu 	重複	c=8 d=0.000130918 t=19937
chong fu shou ji 	重複手機	c=1 d=1 t=18128
chong fu yi bian 	重複一邊	c=1 d=3.242e-14 t=19937
chong ji li 	衝擊力	c=1 d=1 t=13788
chong qi 	重啓	c=10 d=8.84437e-05 t=19937
chong qi le 	重啓了	c=2 d=1 t=18193
chong qi wan le 	重啓完了	c=1 d=1 t=18178
chong tong 	重瞳	c=1 d=3.22748e-20 t=19937
chong xin 	重新	c=15 d=1.21344 t=19937
chong xin bu shu 	重新部署	c=2 d=4.46693e-20 t=19937
chong xin le 	重新了	c=1 d=1 t=13029
chou 	抽	c=1 d=6.03711e-05 t=19937
chou 	臭	c=1 d=1 t=12801
chou chou 	瞅瞅	c=1 d=1 t=13585
chu 	出	c=8 d=0.00154923 t=19937
chu 	處	c=2 d=0.00778933 t=19937
chu 	除	c=1 d=1 t=14216
chu ban 	初版	c=1 d=1 t=17551
chu bei 	儲備	c=1 d=1 t=9805
chu bu 	初步	c=1 d=1 t=19198
chu bu le 	出不了	c=1 d=1 t=10530
chu chou 	除臭	c=1 d=1 t=14200
chu ci 	初次	c=1 d=4.66777e-08 t=19937
chu cun 	儲存	c=1 d=1 t=19413
chu cuo 	出錯	c=2 d=5.27472e-05 t=19937
chu de 	出的	c=2 d=3.15648e-17 t=19937
chu fa 	處罰	c=1 d=0.0642483 t=19937
chu fa 	觸發	c=2 d=3.26322e-09 t=19937
chu fei 	除非	c=1 d=1.35101e-10 t=19937
chu hai 	出海	c=1 d=0.00970611 t=19937
chu kong ban 	觸控板	c=4 d=3.90214 t=9285
chu lai 	出來	c=5 d=0.006411 t=19937
chu li 	處理	c=26 d=0.193135 t=19937
chu li fang shi 	處理方式	c=1 d=1 t=16109
chu li guo 	處理過	c=2 d=4.23032e-19 t=19937
chu li hou 	處理後	c=1 d=0.254107 t=19937
chu ping 	觸屏	c=1 d=1 t=16359
chu shi 	初始	c=1 d=1 t=11211
chu shi hua 	初始化	c=9 d=2.31592 t=16277
chu wen ti 	出問題	c=4 d=3.2409e-10 t=19937
chu wen ti de 	出問題的	c=1 d=1 t=12982
chu xian 	出現	c=10 d=0.000594622 t=19937
chu xian guo 	出現過	c=1 d=1 t=18175
chu xian le 	出現了	c=1 d=1.05816e-18 t=19937
chu zai 	處在	c=1 d=1.31153e-14 t=19937
chu zhong 	初中	c=1 d=0.0243557 t=19937
chu zhong 	初衷	c=1 d=0.00425356 t=19937
chu zi 	廚子	c=2 d=1 t=13670
chuan 	傳	c=5 d=0.0333992 t=19937
chuan 	川	c=1 d=4.42249e-20 t=19937
chuan bo 	傳播	c=1 d=0.0629761 t=19937
chuan da 	傳達	c=0 d=1.70096e-15 t=19937
chuan da dao 	傳達到	c=1 d=1.70948e-14 t=19937
chuan de 	傳得	c=1 d=1.48206e-11 t=19937
chuan de 	穿的	c=1 d=1 t=12486
chuan di 	傳遞	c=1 d=2.09772e-10 t=19937
chuan gei wo 	傳給我	c=1 d=4.72769e-11 t=19937
chuan guo lai 	傳過來	c=0 d=0.1 t=14795
chuan guo lai de 	傳過來的	c=1 d=1 t=14796
chuan huan 	傳喚	c=1 d=5.13382e-10 t=19937
chuan jian 	船艦	c=1 d=1 t=19420
chuan ru 	傳入	c=2 d=6.99839e-08 t=19937
chuan shu 	傳輸	c=2 d=1.75127e-05 t=19937
chuan shu ping tai 	傳輸平臺	c=1 d=1 t=18208
chuan shuo 	傳說	c=0 d=2.24051e-21 t=19937
chuan song 	傳送	c=0 d=1.37568e-18 t=19937
chuan song fa zhang 	傳送法杖	c=1 d=1.38257e-17 t=19937
chuan tong 	傳統	c=1 d=3.34881e-14 t=19937
chuan tong xie fa 	傳統寫法	c=1 d=3.3656e-13 t=19937
chuan tuo 	川陀	c=1 d=1 t=17753
chuang 	牀	c=3 d=5.30206e-07 t=19937
chuang hu 	窗戶	c=2 d=1.61878 t=10573
chuang jian 	創建	c=38 d=0.252999 t=19937
chuang jian hou 	創建後	c=1 d=0.0122161 t=19937
chuang jian liu cheng eh na ge 	創建流程誒那個	c=1 d=4.30069e-15 t=19937
chuang jian ren 	創建人	c=1 d=7.16069e-13 t=19937
chuang jian shi jian 	創建時間	c=1 d=0.952144 t=15954
chuang shang 	牀上	c=1 d=1 t=13193
chuang yi 	創意	c=0 d=0.0790571 t=19937
chuang yi pei jian 	創意配件	c=1 d=0.794534 t=19937
chui 	吹	c=0 d=0.1 t=17220
chui niu bi 	吹牛逼	c=1 d=1 t=17221
chun 	春	c=1 d=1 t=17621
chun chi 	脣齒	c=1 d=1 t=10160
chun hua 	春花	c=0 d=8.70691e-20 t=19937
chun jie 	春節	c=2 d=1.9802 t=12432
ci 	次	c=2 d=1.72133e-07 t=19937
ci 	此	c=2 d=1.00096 t=17576
ci 	詞	c=2 d=7.1692e-18 t=19937
ci chu 	此處	c=1 d=2.02137e-15 t=19937
ci dai 	磁帶	c=1 d=2.08655e-06 t=19937
ci wei 	刺蝟	c=1 d=1 t=10033
ci xi 	磁吸	c=1 d=0.759572 t=19937
ci yu 	詞語	c=2 d=7.77368e-18 t=19937
ci zhi 	辭職	c=1 d=1 t=12606
cong 	從	c=9 d=2.6194e-05 t=19937
cong er 	從而	c=1 d=1 t=19773
cong ming 	聰明	c=0 d=0.017552 t=19937
cong ming hu tu xin 	聰明糊塗心	c=1 d=0.1764 t=19937
cong wu 	從無	c=1 d=1 t=18493
cong xian zai 	從現在	c=1 d=1 t=13030
cou he 	湊合	c=2 d=1 t=16398
cu xiao 	促銷	c=2 d=0.0109985 t=19937
cu xiao fu wu 	促銷服務	c=1 d=2.51185e-12 t=19937
cuan 	攥	c=1 d=1 t=14531
cun 	存	c=7 d=0.000922069 t=19937
cun chu 	存儲	c=2 d=5.79367e-13 t=19937
cun chu guo cheng 	存儲過程	c=3 d=6.56646e-16 t=19937
cuo 	錯	c=5 d=0.000177315 t=19937
cuo jue 	錯覺	c=2 d=1.04698e-13 t=19937
cuo kai 	錯開	c=1 d=1 t=12024
cuo le 	錯了	c=5 d=1.12535e-07 t=19937
cuo wei 	錯位	c=0 d=0.0130029 t=19937
cuo wei kong jian 	錯位空間	c=3 d=0.395329 t=19937
cuo wu 	錯誤	c=9 d=3.64863e-05 t=19937
da 	大	c=8 d=0.000156062 t=19937
da 	打	c=9 d=0.00211225 t=19937
da an 	答案	c=1 d=1 t=9482
da bao jian 	大寶劍	c=1 d=8.68591e-20 t=19937
da biao ke 	大鏢客	c=1 d=5.52408e-19 t=19937
da bu fen 	大部分	c=0 d=5.70413e-15 t=19937
da bu fen shi jian 	大部分時間	c=2 d=2.04313e-12 t=19937
da bu kai 	打不開	c=1 d=1 t=17720
da cha bu cha 	大差不差	c=1 d=1 t=9807
da cheng shi 	大城市	c=1 d=1 t=10309
da chu 	打出	c=1 d=2.68009e-10 t=19937
da dan 	大膽	c=1 d=1 t=9751
da dao 	達到	c=2 d=0.442639 t=19937
da de 	大的	c=2 d=4.90792e-10 t=19937
da de 	打得	c=1 d=1.54949e-05 t=19937
da dian 	大點	c=2 d=1.06861e-16 t=19937
da dian 	打點	c=1 d=1 t=15796
da dian hua 	打電話	c=6 d=0.00331267 t=19937
da fei 	打飛	c=1 d=1 t=13772
da fu du 	大幅度	c=0 d=0.1 t=16127
da fu du fa gei 	大幅度發給	c=1 d=1 t=16128
da gai 	大概	c=3 d=0.0267827 t=19937
da gang 	大綱	c=1 d=1 t=16761
da gong si 	大公司	c=1 d=1 t=17774
da guo 	大國	c=2 d=1.97045 t=13717
da hai 	大海	c=2 d=0.111173 t=19937
da jia 	大家	c=1 d=1.80927e-05 t=19937
da jian 	搭建	c=2 d=8.63377e-08 t=19937
da jie 	大街	c=0 d=3.43242e-10 t=19937
da jie shang 	大街上	c=1 d=3.44963e-09 t=19937
da kai 	打開	c=5 d=0.0016711 t=19937
da kan dao 	大砍刀	c=1 d=1.51514e-06 t=19937
da la 	耷拉	c=1 d=1 t=13253
da lao 	大佬	c=1 d=7.55117e-20 t=19937
da le 	打了	c=5 d=1.60468e-05 t=19937
da ma 	大媽	c=4 d=8.47814e-14 t=19937
da nao 	大腦	c=2 d=0.00136527 t=19937
da qiang 	打槍	c=1 d=5.69231e-19 t=19937
da qing 	大慶	c=0 d=0.1 t=14161
da qing lu 	大慶路	c=1 d=1 t=14162
da quan 	大全	c=1 d=4.72527e-05 t=19937
da qun 	大羣	c=1 d=4.35294e-10 t=19937
da rao 	打擾	c=0 d=1.61717e-09 t=19937
da rao bie ren 	打擾別人	c=1 d=1.62528e-08 t=19937
da sao 	打掃	c=1 d=1 t=17157
da sha zi 	大傻子	c=1 d=6.63989e-07 t=19937
da shen 	大嬸	c=1 d=1.00014 t=18622
da shen 	大神	c=1 d=1 t=18623
da shi 	大事	c=1 d=0.00123091 t=19937
da shi 	大師	c=1 d=9.94134e-20 t=19937
da shi dai 	大時代	c=0 d=1.19844e-13 t=19937
da tian shi 	大田市	c=1 d=1.43851e-13 t=19937
da ting 	打聽	c=3 d=2.29321 t=10194
da wan 	打完	c=2 d=1.52694e-09 t=19937
da wen jian 	大文件	c=2 d=2.54009e-13 t=19937
da xiao 	大小	c=2 d=3.53876e-15 t=19937
da xiao xie 	大小寫	c=10 d=2.60602 t=18035
da xie 	大寫	c=6 d=1 t=17992
da xue 	大學	c=1 d=0.031273 t=19937
da xue sheng 	大學生	c=1 d=0.0015415 t=19937
da ye 	大爺	c=2 d=3.71139e-08 t=19937
da yi 	大意	c=0 d=0.1 t=13838
da yi le 	大意了	c=1 d=1 t=13839
da yu 	大於	c=3 d=1.00154 t=17011
da zhan 	大戰	c=0 d=2.59417e-10 t=19937
da zhan jiang shi 	大戰殭屍	c=1 d=2.60717e-09 t=19937
da zhang 	大張	c=1 d=1.24392e-09 t=19937
da zhang 	打仗	c=2 d=1.79453 t=13676
da zhe 	打折	c=1 d=1.27497e-05 t=19937
da zi 	打字	c=1 d=0.0422141 t=19937
da zong guan 	大縱觀	c=1 d=1 t=18645
dai 	代	c=1 d=1.48975e-14 t=19937
dai 	呆	c=2 d=1.94176 t=17768
dai 	帶	c=5 d=0.0204458 t=19937
dai 	待	c=2 d=0.000827183 t=19937
dai ban 	代辦	c=1 d=1.66784e-18 t=19937
dai ban 	待辦	c=2 d=4.44163e-13 t=19937
dai ban ren wu 	待辦任務	c=3 d=1.04356 t=15641
dai chu lai 	帶出來	c=0 d=0.1 t=15278
dai chu lai de 	帶出來的	c=1 d=1 t=15279
dai er ji 	帶耳機	c=1 d=5.26827e-20 t=19937
dai fa 	代發	c=1 d=1 t=13317
dai fu 	大夫	c=1 d=2.49975e-14 t=19937
dai jin quan 	代金券	c=1 d=1.21738e-20 t=19937
dai kou zhao 	帶口罩	c=1 d=1 t=17485
dai li 	代理	c=3 d=0.00147367 t=19937
dai ma 	代碼	c=40 d=0.301501 t=19937
dai ma kuai 	代碼快	c=1 d=3.7029e-19 t=19937
dai que ren 	待確認	c=13 d=2.359 t=16703
dai shang 	帶上	c=1 d=1.49259e-06 t=19937
dai shen he 	待審覈	c=1 d=1 t=18979
dai shou 	代收	c=1 d=1.33044e-06 t=19937
dai tian jia 	代添加	c=1 d=1.49721e-13 t=19937
dai yu 	帶魚	c=0 d=0.1 t=17551
dai yu ping 	帶魚屏	c=1 d=1 t=17552
dai zhe 	帶着	c=1 d=5.32954e-09 t=19937
dan 	但	c=1 d=1.14294e-13 t=19937
dan 	單	c=4 d=0.00719305 t=19937
dan 	蛋	c=1 d=1.00395e-17 t=19937
dan ban 	單板	c=1 d=1.72608e-10 t=19937
dan ci 	單次	c=1 d=1 t=19059
dan du 	單獨	c=2 d=2.31834e-10 t=19937
dan dun 	單盾	c=1 d=1 t=18301
dan gao 	蛋糕	c=2 d=8.02833e-08 t=19937
dan gao zhi hou 	蛋糕之後	c=1 d=3.65348e-08 t=19937
dan ge 	單個	c=1 d=1 t=17250
dan hao 	單號	c=1 d=5.08274e-10 t=19937
dan ju 	單句	c=4 d=2.04325 t=11966
dan ju 	單據	c=18 d=1.00061 t=19937
dan ju zhuang tai 	單據狀態	c=1 d=1 t=16666
dan shen 	單身	c=1 d=1 t=9944
dan shi 	但是	c=67 d=0.790992 t=19937
dan shi fa ge dian fan guo 	但是發個電飯鍋	c=1 d=1.25015e-09 t=19937
dan wei 	單位	c=2 d=2.19837e-16 t=19937
dan xin 	擔心	c=1 d=1.4962e-05 t=19937
dan you 	擔憂	c=1 d=1 t=12659
dan zi 	單子	c=5 d=1 t=15998
dang 	當	c=9 d=0.353458 t=19937
dang an 	檔案	c=3 d=4.04012e-20 t=19937
dang cheng 	當成	c=2 d=1.9388e-11 t=19937
dang ni 	當你	c=1 d=4.56508e-11 t=19937
dang pai 	黨派	c=1 d=1 t=13594
dang qian 	當前	c=15 d=0.103623 t=19937
dang qian shi jian 	當前時間	c=1 d=2.67272e-07 t=19937
dang ri 	當日	c=1 d=0.154896 t=19937
dang shi 	當時	c=11 d=0.00162697 t=19937
dang shi ren 	當事人	c=1 d=8.78693e-09 t=19937
dang si 	當死	c=1 d=6.39496e-06 t=19937
dang tian 	當天	c=8 d=8.97229e-08 t=19937
dao 	刀	c=2 d=1.07939e-05 t=19937
dao 	到	c=31 d=0.169963 t=19937
dao ban 	盜版	c=2 d=0.0209629 t=19937
dao bi 	倒閉	c=1 d=1.25727e-17 t=19937
dao bi 	叨逼	c=1 d=1 t=9708
dao chu 	導出	c=3 d=1.13466 t=19452
dao fu 	到付	c=1 d=1 t=12955
dao ji shi 	倒計時	c=2 d=0.000476365 t=19937
dao ju 	刀具	c=1 d=1 t=14142
dao le 	到了	c=2 d=0.1 t=19844
dao li 	道理	c=1 d=1 t=15377
dao nian 	悼念	c=1 d=4.60861e-05 t=19937
dao qi 	到期	c=1 d=1 t=9408
dao qun 	到羣	c=1 d=1 t=10735
dao ren 	刀刃	c=1 d=1 t=14144
dao ru 	導入	c=4 d=1.04229e-11 t=19937
dao shi 	導師	c=6 d=1.99517 t=19314
dao shi hou 	到時候	c=2 d=1.09704 t=18619
dao wan 	到晚	c=1 d=8.4292e-20 t=19937
dao wei 	到位	c=3 d=4.04386e-15 t=19937
dao yi 	道義	c=0 d=0.1 t=15072
dao zhi 	導致	c=3 d=5.19619e-05 t=19937
de 	得	c=4 d=6.34208e-09 t=19937
de 	德	c=2 d=1 t=14533
de 	的	c=1033 d=11.6509 t=19937
de ba 	的吧	c=1 d=1 t=12934
de fa guo dui shi fan gang 	的法國隊示範崗	c=1 d=2.55685e-15 t=19937
de guo 	德國	c=1 d=1.3552e-17 t=19937
de hua 	的話	c=12 d=0.0702634 t=19937
de le 	得了	c=2 d=1.00037 t=14558
de peng 	德鵬	c=1 d=1 t=10451
de ren 	的人	c=0 d=1.2375e-08 t=19937
de se 	得色	c=1 d=1 t=9924
de shi 	的事	c=1 d=1 t=10703
de xing 	德行	c=1 d=1 t=10448
deng 	登	c=3 d=1.16095 t=14739
deng 	等	c=14 d=0.617719 t=19937
deng dai 	等待	c=1 d=1.3814e-07 t=19937
deng dao 	等到	c=1 d=1 t=10371
deng deng 	等等	c=1 d=1 t=13430
deng hui 	燈會	c=1 d=2.50452e-07 t=19937
deng hui 	等會	c=1 d=2.51707e-07 t=19937
deng lu 	登錄	c=6 d=0.00043215 t=19937
deng lu you 	登錄有	c=1 d=7.82014e-20 t=19937
deng ni 	等你	c=2 d=0.0692522 t=19937
deng wo 	等我	c=3 d=0.00159641 t=19937
deng xia 	燈下	c=1 d=1 t=11609
deng xia 	等下	c=1 d=1 t=11610
deng xin xi 	等信息	c=1 d=1 t=18916
deng yi xia 	等一下	c=1 d=0.00078095 t=19937
deng yu 	等於	c=7 d=6.22003e-08 t=19937
deng yue 	登月	c=0 d=0.1 t=19685
deng zhe 	等着	c=1 d=5.99251e-06 t=19937
deng zhi 	等值	c=1 d=1 t=11868
di 	地	c=3 d=0.000105163 t=19937
di 	底	c=1 d=4.17004e-05 t=19937
di 	第	c=1 d=1 t=11950
di ban 	地板	c=1 d=1 t=13226
di chen 	低沉	c=1 d=0.0338776 t=19937
di er 	第二	c=1 d=1 t=17664
di er ge 	第二個	c=6 d=0.00204983 t=19937
di er tian 	第二天	c=2 d=1.97045 t=15568
di fang 	地方	c=11 d=0.0011888 t=19937
di fen 	低分	c=1 d=1.13758e-06 t=19937
di fen gan si dui fan gong dao suan guo fang sheng dian fan guo 	低分敢死隊反攻倒算國防生電飯鍋	c=1 d=1.14216e-05 t=19937
di le 	低了	c=1 d=1 t=10483
di lou 	地漏	c=1 d=1 t=12800
di mian 	地面	c=1 d=1 t=17032
di qu 	地區	c=0 d=3.24035e-09 t=19937
di ren 	敵人	c=2 d=1.53259 t=13740
di san 	第三	c=1 d=0.000834034 t=19937
di san ang 	第三昂	c=1 d=1 t=18502
di san fang 	第三方	c=2 d=0.00980366 t=19937
di san zhang 	第三章	c=1 d=1 t=11949
di san zhen 	第三真	c=1 d=1.61273e-05 t=19937
di tu 	地圖	c=1 d=1 t=10407
di xia 	地下	c=0 d=8.97207e-20 t=19937
di xia ying er 	地下嬰兒	c=1 d=9.01705e-19 t=19937
di yi 	第一	c=1 d=1.71274e-07 t=19937
di yi ci 	第一次	c=2 d=1.00001 t=11896
di yi ge 	第一個	c=3 d=0.0261214 t=19937
di yi kuan 	第一款	c=1 d=1 t=11952
di yi tiao 	第一條	c=1 d=1.02072e-06 t=19937
di yi ye 	第一頁	c=2 d=1.75817e-13 t=19937
di yu 	低於	c=1 d=1 t=10354
di zhi 	地址	c=17 d=0.000160858 t=19937
dian 	店	c=4 d=0.0424257 t=19937
dian 	點	c=49 d=2.75322 t=19937
dian ban 	點半	c=2 d=9.32711e-05 t=19937
dian bo 	點播	c=1 d=1 t=17214
dian cuo le 	點錯了	c=1 d=2.30756e-14 t=19937
dian dang 	典當	c=0 d=8.8828e-20 t=19937
dian de 	點的	c=1 d=1 t=10603
dian duo 	掂掇	c=1 d=4.76612e-18 t=19937
dian fan guo 	電飯鍋	c=0 d=1.13659e-06 t=19937
dian feng shan 	電風扇	c=0 d=0.00183156 t=19937
dian han gong 	電焊工	c=1 d=1 t=9870
dian hua 	電話	c=2 d=5.01747e-05 t=19937
dian ji 	點擊	c=16 d=4.02244 t=19720
dian ji ta 	電吉他	c=1 d=1 t=12603
dian kai 	點開	c=2 d=1 t=15072
dian le 	點了	c=2 d=0.707459 t=19937
dian na po 	點那坡	c=1 d=2.48601e-08 t=19937
dian nao 	電腦	c=15 d=0.00155699 t=19937
dian nao duan 	電腦端	c=1 d=0.00042433 t=19937
dian shi 	電視	c=3 d=4.00653e-05 t=19937
dian ti 	電梯	c=3 d=1.94649 t=16952
dian xin 	電信	c=2 d=2.79866e-08 t=19937
dian xing 	典型	c=1 d=1.80989e-09 t=19937
dian ya 	電壓	c=1 d=1 t=14138
dian yi xia 	點一下	c=1 d=1.34775e-11 t=19937
dian ying 	電影	c=5 d=4.02661e-05 t=19937
dian zu 	電阻	c=2 d=3.34165e-09 t=19937
diao 	叼	c=1 d=4.02798e-09 t=19937
diao 	吊	c=1 d=0.00657159 t=19937
diao 	掉	c=2 d=2.72348e-11 t=19937
diao 	調	c=5 d=4.34759e-17 t=19937
diao ji 	調集	c=2 d=1.04159 t=19728
diao yong 	調用	c=47 d=0.701986 t=19937
diao yu 	釣魚	c=8 d=0.00853633 t=19937
die 	爹	c=2 d=2.41418e-16 t=19937
die pian 	碟片	c=1 d=0.0205478 t=19937
die zi 	疊字	c=1 d=3.51322e-18 t=19937
ding 	丁	c=0 d=8.7446e-12 t=19937
ding 	定	c=4 d=1.67045e-07 t=19937
ding 	訂	c=3 d=1.03581 t=17361
ding ceng 	頂層	c=1 d=1 t=10561
ding chang 	訂廠	c=5 d=1.22275 t=18052
ding dan 	訂單	c=22 d=1.0016 t=19555
ding dan shu liang 	訂單數量	c=2 d=1 t=17379
ding ding 	釘釘	c=2 d=0.00486835 t=19937
ding ji 	頂級	c=4 d=1.58683e-05 t=19937
ding jin 	定金	c=1 d=1 t=11817
ding le 	定了	c=1 d=1 t=13233
ding lou 	頂樓	c=3 d=2.42074 t=10559
ding qi 	定期	c=1 d=6.56132e-14 t=19937
ding shang 	頂上	c=0 d=0.1 t=10699
ding shi 	定時	c=9 d=0.0674261 t=19937
ding shi ren wu 	定時任務	c=2 d=9.78667e-12 t=19937
ding shi tui 	定時推	c=1 d=5.66103e-13 t=19937
ding wei 	定位	c=6 d=0.00178895 t=19937
ding yi 	定義	c=4 d=0.00107807 t=19937
diu 	丟	c=0 d=1.75365e-21 t=19937
diu huo che 	丟火車	c=1 d=1.76244e-20 t=19937
diu le 	丟了	c=2 d=0.00382958 t=19937
diu shi 	丟失	c=1 d=0.00220948 t=19937
dong 	動	c=0 d=0.000843808 t=19937
dong 	咚	c=1 d=1 t=17038
dong 	懂	c=6 d=1.16263e-08 t=19937
dong 	東	c=1 d=1 t=14184
dong bei ren 	東北人	c=1 d=1 t=9930
dong feng 	東風	c=1 d=0.000164106 t=19937
dong jie 	凍結	c=1 d=1.76155e-14 t=19937
dong jing 	動靜	c=2 d=4.27633e-07 t=19937
dong le 	懂了	c=2 d=0.14617 t=19937
dong man 	動漫	c=1 d=0.000277414 t=19937
dong nao zi 	動腦子	c=2 d=7.26606e-14 t=19937
dong shou 	動手	c=2 d=9.32053e-14 t=19937
dong tai 	動態	c=5 d=1.76464e-05 t=19937
dong tian 	冬天	c=1 d=6.24344e-19 t=19937
dong tu 	動圖	c=2 d=0.000315927 t=19937
dong wu 	動物	c=1 d=3.90217e-18 t=19937
dong xi 	東西	c=19 d=1.14725 t=19937
dong yuan 	動員	c=1 d=1 t=13763
dong zhuo 	董卓	c=1 d=2.13124e-20 t=19937
dong zuo 	動作	c=1 d=2.2909e-17 t=19937
dou 	豆	c=5 d=8.91621e-18 t=19937
dou 	都	c=66 d=1.11578 t=19937
dou bu 	都不	c=0 d=6.17922e-15 t=19937
dou bu dao 	都不到	c=1 d=6.21019e-14 t=19937
dou bu hui 	都不會	c=1 d=1 t=13037
dou bu xing 	都不行	c=1 d=0.00379148 t=19937
dou bu zhi dao 	都不知道	c=1 d=1 t=9712
dou chu lai 	都出來	c=0 d=7.36347e-19 t=19937
dou chu lai le 	都出來了	c=1 d=7.40038e-18 t=19937
dou de 	都得	c=2 d=1 t=19884
dou di zhu 	鬥地主	c=1 d=2.74084e-09 t=19937
dou dou 	豆豆	c=5 d=0.000760246 t=19937
dou fu fan 	豆腐飯	c=1 d=0.018043 t=19937
dou hui 	都會	c=2 d=1 t=17917
dou kai 	都開	c=1 d=3.08924e-05 t=19937
dou ke yi 	都可以	c=2 d=8.19567e-13 t=19937
dou lei 	都累	c=1 d=1 t=13203
dou mai 	都買	c=1 d=6.14526e-08 t=19937
dou mai le 	都買了	c=1 d=3.72729e-08 t=19937
dou mei 	都沒	c=1 d=6.86332e-14 t=19937
dou mei le 	都沒了	c=1 d=2.0729e-17 t=19937
dou mei you 	都沒有	c=1 d=1 t=15287
dou mei zhuang 	都沒裝	c=1 d=0.00514361 t=19937
dou neng 	都能	c=2 d=3.26391e-05 t=19937
dou shi 	都是	c=33 d=0.290761 t=19937
dou shuo 	都說	c=1 d=1 t=12834
dou wan 	都玩	c=1 d=0.625002 t=19937
dou xing 	都行	c=1 d=1 t=10432
dou xuan 	都選	c=2 d=0.102096 t=19937
